proj_id,regis_id,proj_name_th,proj_name_en,proj_abbr_name,fund_status,unique_id,Firm Name,permit_us_investment,AIMC Category,type,last_upd_date,asset_lv3_name,asset_lv3_code,asset_lv2_name,asset_lv2_code,asset_lv1_name,asset_lv1_code,status
M0430_2559,MF0538_2559,กองทุนเปิดธนชาตเอเชี่ยน พร็อพเพอร์ตี้,Thanachart Asian Property,T-ASIANPROP,RG,C0000000714,"Thanachart Fund Management Co., Ltd.",Y,Fund of Property Fund - Foreign,Other,2018-12-17T05:05:56,Fund of Property Fund - Foreign,PRFOPFR,อสังหาฯ,REIT,อสังหาฯ,REIT-TH,avaliable
M0656_2547,077_2547,กองทุนเปิดธนชาต Big Cap หุ้นระยะยาว,Thanachart Big Cap Long Term Equity,T-BIGCAPLTF,RG,C0000000714,"Thanachart Fund Management Co., Ltd.",Y,Equity General,LTF,2018-12-17T05:05:56,Equity General,EQGEN,ตราสารทุนไทย,EQTH,ตราสารทุนไทย,EQ-TH,avaliable
M0672_2548,129_2548,กองทุนเปิดธนชาตบริหารเงิน,Thanachart Cash Management,T-CASH,RG,C0000000714,"Thanachart Fund Management Co., Ltd.",Y,Money Market General,Other,2018-12-17T05:05:56,Money Market General,FIXMMGEN,ตลาดเงิน,CASHTH,ตลาดเงิน,CASH-TH,avaliable
M0133_2558,MF0276_2558,กองทุนเปิดธนชาตไชน่าชาเลนจ์#1,Thanachart China Challenge #1,T-CHCHALLENGE#1,RG,C0000000714,"Thanachart Fund Management Co., Ltd.",Y,Miscellaneous,Other,2018-12-17T05:05:56,Miscellaneous,,อสังหาฯ,REIT,อสังหาฯ,REIT-TH,unavailable
M0013_2536,006_2537,กองทุนเปิดธนชาตเจริญทรัพย์ปันผล,Thanachart Charoen Sab Dividend,T-CSD,RG,C0000000714,"Thanachart Fund Management Co., Ltd.",Y,Aggressive Allocation,Other,2018-12-17T05:05:56,Aggressive Allocation,,,,,,unavailable
M0065_2560,MF0112_2560,กองทุนเปิดธนชาตหุ้นปันผล,Thanachart Dividend Stock,T-DIV,RG,C0000000714,"Thanachart Fund Management Co., Ltd.",Y,Equity General,Other,2018-12-17T05:05:56,Equity General,EQGEN,ตราสารทุนไทย,EQTH,ตราสารทุนไทย,EQ-TH,avaliable
M0154_2560,MF0131_2560,กองทุนเปิดธนชาตหุ้นปันผล 2,Thanachart Dividend Stock 2,T-DIV2,RG,C0000000714,"Thanachart Fund Management Co., Ltd.",Y,Equity General,Other,2018-12-17T05:05:56,Equity General,EQGEN,ตราสารทุนไทย,EQTH,ตราสารทุนไทย,EQ-TH,avaliable
M0125_2556,MF0128_2556,กองทุนเปิดธนชาต ไดนามิก มิกซ์,Thanachart Dynamic Mixed,T-DMIXED,RG,C0000000714,"Thanachart Fund Management Co., Ltd.",Y,Miscellaneous,Other,2018-12-17T05:05:56,Miscellaneous,,อสังหาฯ,REIT,อสังหาฯ,REIT-TH,unavailable
M0663_2559,MF0027_2560,กองทุนเปิดธนชาตเดลี่ อินคัม พลัส,Thanachart Daily Income Plus,T-DPLUS,RG,C0000000714,"Thanachart Fund Management Co., Ltd.",Y,Short Term General Bond,Other,2018-12-17T05:05:56,Short Term General Bond,FIXGEN,พันธบัตรไทย,BONDTH,พันธบัตร,BOND-TH,avaliable
M0003_2537,001_2538,กองทุนเปิดธนชาตหุ้นทุน,Thanachart Equity,T-EQUITY,RG,C0000000714,"Thanachart Fund Management Co., Ltd.",Y,Equity General,Other,2018-12-17T05:05:56,Equity General,EQGEN,ตราสารทุนไทย,EQTH,ตราสารทุนไทย,EQ-TH,avaliable
M0268_2558,MF0380_2558,กองทุนเปิดธนชาตยุโรปชาเลนจ์ 2P,Thanachart Europe Challenge 2P,T-EUCHALLENGE2P,RG,C0000000714,"Thanachart Fund Management Co., Ltd.",Y,Miscellaneous,Other,2018-12-17T05:05:56,Miscellaneous,,อสังหาฯ,REIT,อสังหาฯ,REIT-TH,unavailable
M0500_2558,MF0474_2558,กองทุนเปิดธนชาตยุโรป อิควิตี้,Thanachart Europe Equity,T-EUROPEEQ,RG,C0000000714,"Thanachart Fund Management Co., Ltd.",Y,European Equity,Other,2018-12-17T05:05:56,European Equity,EQEU,ตราสารทุนยุโรป,EQEU,ตลาดพัฒนาแล้ว,EQDEL,avaliable
M0370_2558,MF0582_2558,กองทุนเปิดธนชาตหุ้นไทยไฟแนนเชียลเซ็คเตอร์,Thanachart Thai Financial Sector Equity,T-FINANCETH,RG,C0000000714,"Thanachart Fund Management Co., Ltd.",Y,Equity General,Other,2018-12-17T05:05:56,Equity General,EQGEN,ตราสารทุนไทย,EQTH,ตราสารทุนไทย,EQ-TH,avaliable
M0171_2560,MF0147_2560,กองทุนเปิดธนชาตตราสารหนี้ 3YR10,Thanachart Fixed Income 3YR10,T-FIXED3YR10,RG,C0000000714,"Thanachart Fund Management Co., Ltd.",-,Miscellaneous,Other,2018-12-17T05:05:56,Miscellaneous,,อสังหาฯ,REIT,อสังหาฯ,REIT-TH,unavailable
M0392_2560,MF0312_2560,กองทุนเปิดธนชาตตราสารหนี้ 3YR11,Thanachart Fixed Income 3YR11,T-FIXED3YR11,RG,C0000000714,"Thanachart Fund Management Co., Ltd.",N,Miscellaneous,Other,2018-12-17T05:05:56,Miscellaneous,,อสังหาฯ,REIT,อสังหาฯ,REIT-TH,unavailable
M0096_2561,MF0069_2561,กองทุนเปิดธนชาตตราสารหนี้ 3YR12,Thanachart Fixed Income 3YR12,T-FIXED3YR12,RG,C0000000714,"Thanachart Fund Management Co., Ltd.",Y,Miscellaneous,Other,2018-12-17T05:05:56,Miscellaneous,,อสังหาฯ,REIT,อสังหาฯ,REIT-TH,unavailable
M0479_2558,MF0434_2558,กองทุนเปิดธนชาตตราสารหนี้ 3YR1AI,Thanachart Fixed Income 3YR1AI,T-FIXED3YR1AI,LI,C0000000714,"Thanachart Fund Management Co., Ltd.",-,Miscellaneous,Other,2018-12-17T05:05:56,Miscellaneous,,อสังหาฯ,REIT,อสังหาฯ,REIT-TH,unavailable
M0041_2559,MF0046_2559,กองทุนเปิดธนชาตตราสารหนี้ 3YR2AI,Thanachart Fixed Income 3YR2AI,T-FIXED3YR2AI,RG,C0000000714,"Thanachart Fund Management Co., Ltd.",-,Miscellaneous,Other,2018-12-17T05:05:56,Miscellaneous,,อสังหาฯ,REIT,อสังหาฯ,REIT-TH,unavailable
M0149_2559,MF0128_2559,กองทุนเปิดธนชาตตราสารหนี้ 3YR3AI,Thanachart Fixed Income 3YR3AI,T-FIXED3YR3AI,RG,C0000000714,"Thanachart Fund Management Co., Ltd.",-,Miscellaneous,Other,2018-12-17T05:05:56,Miscellaneous,,อสังหาฯ,REIT,อสังหาฯ,REIT-TH,unavailable
M0183_2559,MF0147_2559,กองทุนเปิดธนชาตตราสารหนี้ 3YR4AI,Thanachart Fixed Income 3YR4AI,T-FIXED3YR4AI,RG,C0000000714,"Thanachart Fund Management Co., Ltd.",-,Miscellaneous,Other,2018-12-17T05:05:56,Miscellaneous,,อสังหาฯ,REIT,อสังหาฯ,REIT-TH,unavailable
M0378_2558,MF0343_2558,กองทุนเปิดธนชาตตราสารหนี้ 3YR5,Thanachart Fixed Income 3YR5,T-FIXED3YR5,LI,C0000000714,"Thanachart Fund Management Co., Ltd.",-,Miscellaneous,Other,2018-12-17T05:05:56,Miscellaneous,,อสังหาฯ,REIT,อสังหาฯ,REIT-TH,unavailable
M0463_2558,MF0398_2558,กองทุนเปิดธนชาตตราสารหนี้ 3YR6,Thanachart Fixed Income 3YR6,T-FIXED3YR6,LI,C0000000714,"Thanachart Fund Management Co., Ltd.",-,Miscellaneous,Other,2018-12-17T05:05:56,Miscellaneous,,อสังหาฯ,REIT,อสังหาฯ,REIT-TH,unavailable
M0314_2559,MF0246_2559,กองทุนเปิดธนชาตตราสารหนี้ 3YR7,Thanachart Fixed Income 3YR7,T-FIXED3YR7,RG,C0000000714,"Thanachart Fund Management Co., Ltd.",-,Miscellaneous,Other,2018-12-17T05:05:56,Miscellaneous,,อสังหาฯ,REIT,อสังหาฯ,REIT-TH,unavailable
M0373_2559,MF0299_2559,กองทุนเปิดธนชาตตราสารหนี้ 3YR8,Thanachart Fixed Income 3YR8,T-FIXED3YR8,RG,C0000000714,"Thanachart Fund Management Co., Ltd.",-,Miscellaneous,Other,2018-12-17T05:05:56,Miscellaneous,,อสังหาฯ,REIT,อสังหาฯ,REIT-TH,unavailable
M0595_2559,MF0491_2559,กองทุนเปิดธนชาตตราสารหนี้ 3YR9,Thanachart Fixed Income 3YR9,T-FIXED3YR9,RG,C0000000714,"Thanachart Fund Management Co., Ltd.",-,Miscellaneous,Other,2018-12-17T05:05:56,Miscellaneous,,อสังหาฯ,REIT,อสังหาฯ,REIT-TH,unavailable
M0271_2560,MF0219_2560,กองทุนเปิดธนชาตตราสารหนี้ต่างประเทศ 1Y17,Thanachart Fixed Income FIF 1Y17,T-FIXFIF1Y17,LI,C0000000714,"Thanachart Fund Management Co., Ltd.",-,Miscellaneous,Other,2018-12-17T05:05:56,Miscellaneous,,อสังหาฯ,REIT,อสังหาฯ,REIT-TH,unavailable
M0393_2560,MF0313_2560,กองทุนเปิดธนชาตตราสารหนี้ต่างประเทศ 1Y18,Thanachart Fixed Income FIF 1Y18,T-FIXFIF1Y18,LI,C0000000714,"Thanachart Fund Management Co., Ltd.",N,Miscellaneous,Other,2018-12-17T05:05:56,Miscellaneous,,อสังหาฯ,REIT,อสังหาฯ,REIT-TH,unavailable
M0558_2560,MF0442_2560,กองทุนเปิดธนชาตตราสารหนี้ต่างประเทศ 1Y19,Thanachart Fixed Income FIF 1Y19,T-FIXFIF1Y19,LI,C0000000714,"Thanachart Fund Management Co., Ltd.",Y,Miscellaneous,Other,2018-12-17T05:05:56,Miscellaneous,,อสังหาฯ,REIT,อสังหาฯ,REIT-TH,unavailable
M0185_2561,MF0140_2561,กองทุนเปิดธนชาตตราสารหนี้ต่างประเทศ 1Y20,Thanachart Fixed Income FIF 1Y20,T-FIXFIF1Y20,RG,C0000000714,"Thanachart Fund Management Co., Ltd.",Y,Miscellaneous,Other,2018-12-17T05:05:56,Miscellaneous,,อสังหาฯ,REIT,อสังหาฯ,REIT-TH,unavailable
M0585_2560,MF0455_2560,กองทุนเปิดธนชาตตราสารหนี้ต่างประเทศ 6M15,Thanachart Fixed Income FIF 6M15,T-FIXFIF6M15,LI,C0000000714,"Thanachart Fund Management Co., Ltd.",Y,Miscellaneous,Other,2018-12-17T05:05:56,Miscellaneous,,อสังหาฯ,REIT,อสังหาฯ,REIT-TH,unavailable
M0608_2560,MF0470_2560,กองทุนเปิดธนชาตตราสารหนี้ต่างประเทศ 6M16,Thanachart Fixed Income FIF 6M16,T-FIXFIF6M16,LI,C0000000714,"Thanachart Fund Management Co., Ltd.",Y,Miscellaneous,Other,2018-12-17T05:05:56,Miscellaneous,,อสังหาฯ,REIT,อสังหาฯ,REIT-TH,unavailable
M0630_2560,MF0507_2560,กองทุนเปิดธนชาตตราสารหนี้ต่างประเทศ 6M17,Thanachart Fixed Income FIF 6M17,T-FIXFIF6M17,LI,C0000000714,"Thanachart Fund Management Co., Ltd.",Y,Miscellaneous,Other,2018-12-17T05:05:56,Miscellaneous,,อสังหาฯ,REIT,อสังหาฯ,REIT-TH,unavailable
M0770_2550,325_2550,กองทุนเปิดธนชาตโกลบอล บอนด์ ฟันด์,Thanachart Global Bond,T-GLOBALBOND,RG,C0000000714,"Thanachart Fund Management Co., Ltd.",Y,Global Bond Discretionary F/X Hedge or Unhedge,Other,2018-12-17T05:05:56,Global Bond Discretionary F/X Hedge or Unhedge,FIXGLDISC,พันธบัตรต่างประเทศ,BONDINT,พันธบัตร,BOND-TH,avaliable
M0637_2553,718_2553,กองทุนเปิดธนชาตโกลบอล บอนด์ เพื่อการเลี้ยงชีพ,Thanachart Global Bond RMF,T-GLOBALBONDRMF,RG,C0000000714,"Thanachart Fund Management Co., Ltd.",Y,Global Bond Discretionary F/X Hedge or Unhedge,RMF,2018-12-17T05:05:56,Global Bond Discretionary F/X Hedge or Unhedge,FIXGLDISC,พันธบัตรต่างประเทศ,BONDINT,พันธบัตร,BOND-TH,avaliable
M0965_2550,355_2550,กองทุนเปิดธนชาต โกลบอล เอ็นเนอร์จี ฟันด์,Thanachart Global Energy,T-GLOBALENERGY,RG,C0000000714,"Thanachart Fund Management Co., Ltd.",Y,Global Equity,Other,2018-12-17T05:05:56,Global Equity,EQGL,ตลาดโลก,EQGL,ตลาดโลก,EQGL,avaliable
M0414_2553,MF0214_2554,กองทุนเปิดธนชาต Global Equity Fund,Thanachart Global Equity,T-GLOBALEQ,RG,C0000000714,"Thanachart Fund Management Co., Ltd.",Y,Global Equity,Other,2018-12-17T05:05:56,Global Equity,EQGL,ตลาดโลก,EQGL,ตลาดโลก,EQGL,avaliable
M0681_2556,MF0776_2556,กองทุนเปิดธนชาต Global Equity เพื่อการเลี้ยงชีพ,Thanachart Global Equity RMF,T-GLOBALEQRMF,RG,C0000000714,"Thanachart Fund Management Co., Ltd.",Y,Global Equity,RMF,2018-12-17T05:05:56,Global Equity,EQGL,ตลาดโลก,EQGL,ตลาดโลก,EQGL,avaliable
M0165_2550,117_2550,กองทุนเปิดธนชาต โกลบอล แวยู ฟันด์,Thanachart Global Value,T-GLOBALVALUE,RG,C0000000714,"Thanachart Fund Management Co., Ltd.",Y,Global Equity,Other,2018-12-17T05:05:56,Global Equity,EQGL,ตลาดโลก,EQGL,ตลาดโลก,EQGL,avaliable
M0362_2558,MF0367_2558,กองทุนเปิดธนชาตโกลบอลเฮลธ์แคร์,Thanachart Global Healthcare,T-HEALTHCARE,RG,C0000000714,"Thanachart Fund Management Co., Ltd.",Y,Health Care,Other,2018-12-17T05:05:56,Health Care,EQHEALTH,กลุ่มสุขภาพ,EQHEALTH,สุขภาพ,EQHEALTH,avaliable
M0367_2558,MF0369_2558,กองทุนเปิดธนชาตโกลบอลเฮลธ์แคร์เพื่อการเลี้ยงชีพ,Thanachart Global Healthcare RMF,T-HEALTHCARERMF,RG,C0000000714,"Thanachart Fund Management Co., Ltd.",Y,Health Care,RMF,2018-12-17T05:05:56,Health Care,EQHEALTH,กลุ่มสุขภาพ,EQHEALTH,สุขภาพ,EQHEALTH,avaliable
M0428_2558,MF0610_2558,กองทุนเปิดธนชาตโกลบอลอินคัม ห้ามขายผู้ลงทุนรายย่อย,Thanachart Global Income AI,T-INCOMEAI,RG,C0000000714,"Thanachart Fund Management Co., Ltd.",Y,Foreign Investment Allocation,Other,2018-12-17T05:05:56,Foreign Investment Allocation,,,,,,unavailable
M0014_2556,MF0228_2556,กองทุนเปิดธนชาต Income Plus,Thanachart Income Plus,T-INCOMEPLUS,RG,C0000000714,"Thanachart Fund Management Co., Ltd.",Y,Short Term General Bond,Other,2018-12-17T05:05:56,Short Term General Bond,FIXGEN,พันธบัตรไทย,BONDTH,พันธบัตร,BOND-TH,avaliable
M0371_2559,MF0442_2559,กองทุนเปิดธนชาตโกลบอล อินคัม พร็อพเพอร์ตี้ ห้ามขายผู้ลงทุนรายย่อย,Thanachart Global Income Property AI,T-INCOMEPROPAI,RG,C0000000714,"Thanachart Fund Management Co., Ltd.",Y,Fund of Property Fund - Foreign,Other,2018-12-17T05:05:56,Fund of Property Fund - Foreign,PRFOPFR,อสังหาฯ,REIT,อสังหาฯ,REIT-TH,avaliable
M0221_2549,180_2549,กองทุนเปิดธนชาตอินฟราสตรัคเจอร์ แอนด์ แน็ชเชอรัล รีซอร์ส ฟันด์ ออฟ ฟันด์,Thanachart Infrastructure and Nat Res,T-INFRA,RG,C0000000714,"Thanachart Fund Management Co., Ltd.",Y,Global Equity,Other,2018-12-17T05:05:56,Global Equity,EQGL,ตลาดโลก,EQGL,ตลาดโลก,EQGL,avaliable
M0496_2558,MF0473_2558,กองทุนเปิดธนชาตเจแปน อิควิตี้,Thanachart Japan Equity,T-JAPANEQ,RG,C0000000714,"Thanachart Fund Management Co., Ltd.",Y,Japan Equity,Other,2018-12-17T05:05:56,Japan Equity,EQJP,ตราสารทุนญี่ปุ่น,EQJP,ตลาดพัฒนาแล้ว,EQDEL,avaliable
M1242_2557,MF0192_2558,กองทุนเปิดธนชาตเจแปนชาเลนจ์ 1,Thanachart Japan Challenge 1,T-JPCHALLENGE1,RG,C0000000714,"Thanachart Fund Management Co., Ltd.",Y,Miscellaneous,Other,2018-12-17T05:05:56,Miscellaneous,,อสังหาฯ,REIT,อสังหาฯ,REIT-TH,unavailable
M0913_2554,MF0186_2555,กองทุนเปิดธนชาต Low Beta,Thanachart Low Beta,T-LOWBETA,RG,C0000000714,"Thanachart Fund Management Co., Ltd.",Y,Equity General,Other,2018-12-17T05:05:56,Equity General,EQGEN,ตราสารทุนไทย,EQTH,ตราสารทุนไทย,EQ-TH,avaliable
M0478_2559,MF0431_2559,กองทุนเปิดธนชาต Low Beta หุ้นระยะยาวปันผล,Thanachart Low Beta Long Term Equity Div,T-LOWBETALTFD,RG,C0000000714,"Thanachart Fund Management Co., Ltd.",Y,Equity General,LTF,2018-12-17T05:05:56,Equity General,EQGEN,ตราสารทุนไทย,EQTH,ตราสารทุนไทย,EQ-TH,avaliable
M0819_2555,MF0813_2555,กองทุนเปิดธนชาต Low Beta เพื่อการเลี้ยงชีพ,Thanachart Low Beta RMF,T-LOWBETARMF,RG,C0000000714,"Thanachart Fund Management Co., Ltd.",Y,Equity General,RMF,2018-12-17T05:05:56,Equity General,EQGEN,ตราสารทุนไทย,EQTH,ตราสารทุนไทย,EQ-TH,avaliable
